#한 행이 한 마리다. 지금 3개 파일 10개 배열에 흩어져 있는 것을 모은 것.
#id는 OBJECT.type 이다. 0~2는 히어로(검사/거너/헌터), 3부터가 몬스터.
#값은 소스에 적힌 글자 그대로다. 이름을 숫자로 바꾸지 않는다.
#id는 계약이다. 중간에 끼우지 말고 항상 맨 끝에 붙일 것 (content/README.md).
#\N은 그 배열에 이 번호가 없다는 뜻이다(monXYGap은 3번부터 시작).
id	enum_name	label	cmf	star	move_handler	draw_handler	add_hp	add_exp	xpos	ypos	stat_hp	stat_str	stat_def	zoom	icon_zoom	boss_zoom	ap_kind	ap_cnt	ap0_0	ap0_1	ap0_2	ap0_3	ap0_4	ap0_5	ap1_0	ap1_1	ap1_2	ap1_3	ap1_4	ap1_5	ap2_0	ap2_1	ap2_2	ap2_3	ap2_4	ap2_5	pose_motion	pose_frames	pose_x	pose_y	home_castle	bigicon_motion	bigicon_x	bigicon_y	skillicon_motion	skillicon_x	skillicon_y	gap_x	gap_y
160	ENEMY_LIZARD_PURPLE	사하긴병사퍼플	CMF_LIZARD_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	90	150	200	1.0f	0.8f	3.0f	LIZARD_NEUTRAL	60 * 1	LIZARD_MOVE_FAST	LIZARD_ATTACK	LIZARD_MOVE	LIZARD_NEUTRAL	1	52 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C10_N0	4	0 * _2X	0 * _2X	CASTLE_ATLANTICE	PO_C10_N0	4 * _2X	-12 * _2X	PO_C10_N0	1 * _2X	-16 * _2X	0	0
161	ENEMY_JELLYFISH_PURPLE	맹독해파리퍼플	CMF_JELLYFISH_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 4	90	100	0	1.0f	1.0f	3.5f	JELLYFISH_NEUTRAL	60 * 1	JELLYFISH_MOVE	JELLYFISH_MOVE_FAST	JELLYFISH_MOVE	JELLYFISH_NEUTRAL	1	8 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C9_N0	4	0 * _2X	0 * _2X	CASTLE_ATLANTICE	PO_C9_N0	0 * _2X	-4 * _2X	PO_C9_N0	-4 * _2X	-8 * _2X	0	-TSIZE
162	ENEMY_KNIGHT_PURPLE	타락한 기사퍼플	CMF_KNIGHT_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	100	300	1.0f	0.8f	3.5f	KNIGHT_NEUTRAL	60 * 1	KNIGHT_PLAYER_MOVE	KNIGHT_ATTACK	KNIGHT_MOVE	KNIGHT_NEUTRAL	1	48 * _2X	KNIGHT_PLAYER_MOVE	KNIGHT_GUARD	KNIGHT_GUARDED	KNIGHT_GUARDED	1	48 * _2X	0	0	0	0	0	0	PO_C32_N0	4	0 * _2X	0 * _2X	CASTLE_SEWAGE	PO_C32_N0	4 * _2X	-8 * _2X	PO_C32_N0	-8 * _2X	-20 * _2X	0	0
163	ENEMY_SLIME_PURPLE	슬라임퍼플	CMF_SLIME_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 3	80	100	0	1.0f	1.0f	4.0f	SLIME_NEUTRAL	60 * 1	SLIME_MOVE	SLIME_ATTACK	SLIME_MOVE	SLIME_NEUTRAL	1	24 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C33_N_D_0	4	0 * _2X	0 * _2X	CASTLE_SEWAGE	PO_C33_N_D_0	0 * _2X	-0 * _2X	PO_C33_N_D_0	0 * _2X	-2 * _2X	0	0
164	ENEMY_SLING_PURPLE	평원의 도적퍼플	CMF_SLING_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	60	100	100	1.0f	0.9f	3.0f	SLING_NEUTRAL	60 * 1	SLING_MOVE	SLING_ATTACK	SLING_MOVE	SLING_NEUTRAL	1	64 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C12_N0	4	0 * _2X	0 * _2X	CASTLE_PLAIN	PO_C12_N0	0 * _2X	-6 * _2X	PO_C12_N0	-8 * _2X	-18 * _2X	0	0
165	ENEMY_BOAR_PURPLE	거친발멧돼지퍼플	CMF_BOAR_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	150	150	0	1.0f	0.7f	2.5f	BOAR_NEUTRAL	60 * 1	BOAR_MOVE	BOAR_DASH	BOAR_MOVE	BOAR_NEUTRAL	2	32 * _2X	BOAR_MOVE	BOAR_ATTACK	BOAR_MOVE	BOAR_NEUTRAL	1	28 * _2X	0	0	0	0	0	0	PO_C13_N0	4	0 * _2X	0 * _2X	CASTLE_PLAIN	PO_C13_N0	24 * _2X	-8 * _2X	PO_C13_N0	20 * _2X	-10 * _2X	0	0
166	ENEMY_FLAME_PURPLE	분노의 정령퍼플	CMF_FLAME_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 4	100	100	0	1.0f	1.0f	4.0f	FLAME_NEUTRAL	60 * 1	FLAME_MOVE_FAST	FLAME_ATTACK	FLAME_MOVE	FLAME_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C15_N0	4	0 * _2X	0 * _2X	CASTLE_FLAME	PO_C15_N0	0 * _2X	-4 * _2X	PO_C15_N0	-4 * _2X	-0 * _2X	0	0
167	ENEMY_PHOENIX_PURPLE	마성의 불새퍼플	CMF_PHOENIX_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	90	100	0	1.0f	0.6f	3.0f	PHOENIX_NEUTRAL	60 * 1	PHOENIX_MOVE	PHOENIX_DASH	PHOENIX_MOVE	PHOENIX_NEUTRAL	2	96 * _2X	PHOENIX_MOVE	PHOENIX_ATTACK	PHOENIX_MOVE	PHOENIX_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	PO_C16_N0	4	0 * _2X	0 * _2X	CASTLE_FLAME	PO_C16_N0	8 * _2X	-4 * _2X	PO_C16_N0	10 * _2X	-2 * _2X	0	-TSIZE
168	ENEMY_FACE_PURPLE	결빙의 석상퍼플	CMF_FACE_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	100	200	1.0f	0.9f	3.5f	FACE_STOP	60 * 1	FACE_NEUTRAL	FACE_ATTACK	FACE_NEUTRAL	FACE_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C19_N0	4	0 * _2X	0 * _2X	CASTLE_FROST	PO_C19_N0	0 * _2X	0 * _2X	PO_C19_N0	-8 * _2X	-6 * _2X	0	0
169	ENEMY_SNOWMAN_PURPLE	스노우맨퍼플	CMF_SNOWMAN_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	110	100	200	1.0f	0.8f	3.0f	SNOWMAN_NEUTRAL	60 * 1	SNOWMAN_MOVE_FAST	SNOWMAN_ATTACK	SNOWMAN_MOVE	SNOWMAN_NEUTRAL	1	50 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C18_N0	4	0 * _2X	0 * _2X	CASTLE_FROST	PO_C18_N0	8 * _2X	-4 * _2X	PO_C18_N0	0 * _2X	-12 * _2X	0	0
170	ENEMY_ICESUN_PURPLE	아이스마스크퍼플	CMF_ICESUN_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	90	100	200	0.8f	0.5f	2.5f	ICESUN_NEUTRAL	60 * 1	ICESUN_MOVE	ICESUN_ATTACK	ICESUN_MOVE	ICESUN_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C20_A0	8	0 * _2X	0 * _2X	CASTLE_FROST	PO_C20_A1	0 * _2X	-8 * _2X	PO_C20_A1	2 * _2X	-20 * _2X	0	0
171	ENEMY_LIGHTNING_PURPLE	스파크퍼플	CMF_CRYSTAL_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 3	40	100	0	1.0f	1.0f	3.0f	LIGHTNING_NEUTRAL	60 * 1	LIGHTNING_FASTMOVE	LIGHTNING_ATTACK	LIGHTNING_FASTMOVE	LIGHTNING_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C22_N0	4	0 * _2X	0 * _2X	CASTLE_THUNDER	PO_C22_N0	2 * _2X	0 * _2X	PO_C22_N0	0 * _2X	0 * _2X	0	0
172	ENEMY_THUNDER_PURPLE	다크미스트퍼플	CMF_THUNDER_PURPLE	STAR1	ENEMYMOVE	CLOUDDRAW	0	0	TSIZE	TSIZE * 6	100	100	0	1.0f	0.8f	3.0f	THUNDER_NEUTRAL	60 * 1	THUNDER_PLAYER_MOVE	THUNDER_ATTACK	THUNDER_MOVE	THUNDER_NEUTRAL	1	8 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C24_N0	4	0 * _2X	0 * _2X	CASTLE_THUNDER	PO_C24_N0	0 * _2X	-8 * _2X	PO_C24_N0	-8 * _2X	-10 * _2X	0	-TSIZE
173	ENEMY_CRYSTAL_PURPLE	스파크플랜트퍼플	CMF_CRYSTAL_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 7	120	100	0	0.8f	0.55f	2.5f	CRYSTAL_NEUTRAL	0	CRYSTAL_NEUTRAL	CRYSTAL_ATTACK	CRYSTAL_NEUTRAL	CRYSTAL_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C23_N0	8	0 * _2X	0 * _2X	CASTLE_THUNDER	PO_C23_N1	0 * _2X	-24 * _2X	PO_C23_N1	-8 * _2X	-32 * _2X	0	0
174	ENEMY_FAIRY_PURPLE	라이트스피릿퍼플	CMF_FAIRY_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	50	100	0	1.0f	0.8f	3.0f	FAIRY_NEUTRAL	60 * 1	FAIRY_MOVE	FAIRY_ATTACK	FAIRY_MOVE	FAIRY_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C35_N0	4	0 * _2X	0 * _2X	CASTLE_LIGHT	PO_C35_N0	0 * _2X	-12 * _2X	PO_C35_N0	-4 * _2X	-14 * _2X	0	-TSIZE
175	ENEMY_CIRCLE_PURPLE	딜루전소울퍼플	CMF_CIRCLE_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	150	100	0	0.7f	0.6f	2.5f	CIRCLE_NEUTRAL	60 * 1	CIRCLE_PLAYER_MOVE	CIRCLE_DASH	CIRCLE_PLAYER_MOVE	CIRCLE_NEUTRAL	1	64 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C36_N0	4	0 * _2X	0 * _2X	CASTLE_LIGHT	PO_C36_N0	0 * _2X	-0 * _2X	PO_C36_N0	-16 * _2X	-16 * _2X	0	-TSIZE
176	ENEMY_SPIDER_PURPLE	스트라이더퍼플	CMF_SPIDER_PURPLE	STAR1	ENEMYMOVE	SPIDERDRAW	0	0	TSIZE	TSIZE * 5	120	150	200	0.8f	0.6f	2.5f	SPIDER_DOWN_NEUTRAL	60 * 1	SPIDER_DOWN_MOVE	SPIDER_DOWN_LASER	SPIDER_DOWN_MOVE	SPIDER_DOWN_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C27_D_N0	4	0 * _2X	0 * _2X	CASTLE_GOLEMVALLEY	PO_C27_D_N0	16 * _2X	-8 * _2X	PO_C27_D_N0	8 * _2X	-12 * _2X	0	0
177	ENEMY_GOLEM_PURPLE	주인잃은 골렘퍼플	CMF_GOLEM_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	100	100	300	0.7f	0.5f	2.5f	GOLEM_NEUTRAL	60 * 1	GOLEM_MOVE_FAST	GOLEM_SPEEDATTACK	GOLEM_MOVE_FAST	GOLEM_NEUTRAL	1	60 * _2X	GOLEM_MOVE_FAST	GOLEM_ATTACK	GOLEM_MOVE_FAST	GOLEM_NEUTRAL	1	60 * _2X	0	0	0	0	0	0	PO_C26_N0	4	0 * _2X	0 * _2X	CASTLE_GOLEMVALLEY	PO_C26_N0	8 * _2X	-28 * _2X	PO_C26_N0	8 * _2X	-40 * _2X	0	0
178	ENEMY_DARKGIANT_PURPLE	그레이트아머퍼플	CMF_DARKGIANT_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	200	100	200	0.6f	0.38f	2.5f	DARKGIANT_NEUTRAL	60 * 1	DARKGIANT_MOVE	DARKGIANT_MOVE	DARKGIANT_MOVE	DARKGIANT_NEUTRAL	1	32 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C39_N0	4	0 * _2X	-36 * _2X	CASTLE_DARKNESS	PO_C39_N0	16 * _2X	-60 * _2X	PO_C39_N0	-8 * _2X	-16 * _2X	0	0
179	ENEMY_DARKDRAGON_PURPLE	우로보로스퍼플	CMF_DARKDRAGON_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 9	30	150	100	0.8f	0.48f	3.0f	DARKDRAGON_HEAD	0	DARKDRAGON_HEAD	DARKDRAGON_HEAD	DARKDRAGON_HEAD	DARKDRAGON_HEAD	1	14 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C38_N0	4	0 * _2X	0 * _2X	CASTLE_DARKNESS	PO_C38_N0	10 * _2X	-32 * _2X	PO_C38_N0	-8 * _2X	-16 * _2X	0	0
180	ENEMY_DRAGON1_PURPLE	탐욕의 살육자퍼플	CMF_DRAGON1_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	150	100	0.7f	0.7f	3.0f	DRAGON1_NEUTRAL	60 * 1	DRAGON1_MOVE_FAST	DRAGON1_ATTACK	DRAGON1_MOVE_FAST	DRAGON1_NEUTRAL	1	24 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C41_N0	4	0 * _2X	0 * _2X	CASTLE_DRAGON	PO_C41_N0	12 * _2X	-8 * _2X	PO_C41_N0	8 * _2X	-16 * _2X	0	0
181	ENEMY_DRAGON2_PURPLE	드래곤좀비퍼플	CMF_DRAGON2_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	150	100	100	0.6f	0.4f	2.5f	DRAGON2_NEUTRAL	60 * 1	DRAGON2_NEUTRAL	DRAGON2_ATTACK	DRAGON2_NEUTRAL	DRAGON2_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C42_N0	4	16 * _2X	-32 * _2X	CASTLE_DRAGON	PO_C42_N3	32 * _2X	-40 * _2X	PO_C42_N3	16 * _2X	-48 * _2X	0	0
182	ENEMY_GHOST_PURPLE	떠도는 영혼퍼플	CMF_GHOST_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	80	100	0	1.0f	0.8f	3.0f	GHOST_NEUTRAL	60 * 1	GHOST_MOVE	GHOST_ATTACK	GHOST_MOVE	GHOST_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C30_N0	4	0 * _2X	0 * _2X	CASTLE_GHOST	PO_C30_N0	0 * _2X	-8 * _2X	PO_C30_N0	-8 * _2X	-16 * _2X	0	-TSIZE
183	ENEMY_PUMPKIN_PURPLE	무혼의 기사퍼플	CMF_PUMPKIN_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	100	120	100	1.0f	0.6f	3.0f	PUMPKIN_NEUTRAL	60 * 1	PUMPKIN_MOVE_FAST	PUMPKIN_RUSHATTACK	PUMPKIN_MOVE_FAST	PUMPKIN_NEUTRAL	2	64 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C29_N0	4	0 * _2X	0 * _2X	CASTLE_GHOST	PO_C29_N0	8 * _2X	-20 * _2X	PO_C29_N0	-8 * _2X	-24 * _2X	0	0
184	ENEMY_CASTLE1_PURPLE	어둠의 마도사퍼플	CMF_CASTLE1_PURPLE	STAR1	SIGNMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	80	120	150	0.8f	0.6f	3.5f	CASTLE1_NEUTRAL	60 * 1	CASTLE1_MOVE	CASTLE1_ATTACK	CASTLE1_MOVE	CASTLE1_NEUTRAL	1	60 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C44_N0	4	0 * _2X	0 * _2X	CASTLE_DEVILCASTLE	PO_C44_N0	16 * _2X	-12 * _2X	PO_C44_N0	0 * _2X	-28 * _2X	0	-TSIZE
185	ENEMY_CASTLE2_PURPLE	공허한 갑주퍼플	CMF_CASTLE2_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	150	150	300	0.6f	0.38f	2.5f	CASTLE2_NEUTRAL	60 * 1	CASTLE2_MOVE	CASTLE2_ATTACK	CASTLE2_MOVE	CASTLE2_NEUTRAL	1	88 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C45_N0	4	8 * _2X	-40 * _2X	CASTLE_DEVILCASTLE	PO_C45_N0	20 * _2X	-56 * _2X	PO_C45_N0	0 * _2X	-60 * _2X	0	0
186	ENEMY_SPACE1_PURPLE	안드로볼퍼플	CMF_SPACE1_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	120	270	1.0f	0.8f	3.0f	SPACE1_NEUTRAL	60 * 1	SPACE1_MOVE	SPACE1_ATTACK	SPACE1_MOVE	SPACE1_NEUTRAL	1	20 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C46_A0	6	0 * _2X	0 * _2X	CASTLE_SPACE	PO_C46_A1	0 * _2X	-0 * _2X	PO_C46_A1	-8 * _2X	-16 * _2X	0	-TSIZE
187	ENEMY_SPACE2_PURPLE	메탈가우스퍼플	CMF_SPACE2_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	120	280	1.0f	0.9f	3.0f	SPACE2_NEUTRAL	60 * 1	SPACE2_MOVE	SPACE2_ATTACK	SPACE2_MOVE	SPACE2_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C47_A0	12	0 * _2X	0 * _2X	CASTLE_SPACE	PO_C47_A1	0 * _2X	-4 * _2X	PO_C47_A1	-8 * _2X	-16 * _2X	0	0
188	ENEMY_FROG_PURPLE	토드뮤턴트퍼플	CMF_FROG_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 7	100	100	0	0.7f	0.5f	2.5f	FROG_NEUTRAL	60 * 1	FROG_MOVE	FROG_ATTACK	FROG_MOVE	FROG_NEUTRAL	1	80 * _2X	FROG_MOVE	FROG_JUMP	FROG_MOVE	FROG_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	PO_C5_N0	4	8 * _2X	-8 * _2X	CASTLE_SWAMP	PO_C5_N0	24 * _2X	-24 * _2X	PO_C5_N0	12 * _2X	-32 * _2X	0	0
189	ENEMY_LARVA_PURPLE	아르곤퍼플	CMF_LARVA_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	70	100	0	0.7f	0.45f	2.5f	LARVA_NEUTRAL	60 * 1	LARVA_NEUTRAL	LARVA_ATTACK	LARVA_NEUTRAL	LARVA_NEUTRAL	1	WIDEAREAWIDTH	LARVA_NEUTRAL	LARVA_SHOT	LARVA_NEUTRAL	LARVA_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C8_N0	4	28 * _2X	-20 * _2X	CASTLE_VALLEY	PO_C8_N0	40 * _2X	-28 * _2X	PO_C8_N0	-8 * _2X	-16 * _2X	TSIZE	0
190	ENEMY_SALAMANDER_PURPLE	카툼퍼플	CMF_SALAMANDER_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	100	150	100	0.7f	0.5f	2.5f	SALAMANDER_NEUTRAL	60 * 1	SALAMANDER_MOVE	SALAMANDER_ATTACK	SALAMANDER_MOVE	SALAMANDER_NEUTRAL	1	92 * _2X	SALAMANDER_MOVE	SALAMANDER_JUMPATTACK	SALAMANDER_MOVE	SALAMANDER_NEUTRAL	2	32 * _2X	0	0	0	0	0	0	PO_C11_N0	4	0 * _2X	-20 * _2X	CASTLE_ATLANTICE	PO_C11_N0	12 * _2X	-40 * _2X	PO_C11_N0	-8 * _2X	-48 * _2X	0	0
191	ENEMY_GIANT_PURPLE	고대의 수호자퍼플	CMF_GIANT_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 9	100	120	300	0.7f	0.45f	2.5f	GIANT_NEUTRAL	60 * 1	GIANT_MOVE	GIANT_ATTACK	GIANT_MOVE	GIANT_NEUTRAL	1	64 * _2X	GIANT_NEUTRAL	GIANT_BULLET	GIANT_NEUTRAL	GIANT_NEUTRAL	2	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C14_N0	4	0 * _2X	-32 * _2X	CASTLE_PLAIN	PO_C14_N0	8 * _2X	-48 * _2X	PO_C14_N0	-8 * _2X	-16 * _2X	0	0
192	ENEMY_IFRIT_PURPLE	이프리트퍼플	CMF_IFRIT_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -2	150	120	200	0.6f	0.33f	2.5f	IFRIT_NEUTRAL	60 * 1	IFRIT_MOVE	IFRIT_DASH	IFRIT_MOVE	IFRIT_NEUTRAL	2	80 * _2X	IFRIT_NEUTRAL	IFRIT_ATTACK	IFRIT_NEUTRAL	IFRIT_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C17_N0	4	0 * _2X	-52 * _2X	CASTLE_FLAME	PO_C17_N0	4 * _2X	-72 * _2X	PO_C17_N0	-8 * _2X	-16 * _2X	0	-TSIZE
193	ENEMY_MAMMOTH_PURPLE	프로스트퍼플	CMF_MAMMOTH_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	80	120	300	0.5f	0.4f	2.5f	MAMMOTH_NEUTRAL	60 * 1	MAMMOTH_MOVE	MAMMOTH_SHOT	MAMMOTH_MOVE	MAMMOTH_NEUTRAL	1	80 * _2X	MAMMOTH_MOVE	MAMMOTH_SHOCKWAVE	MAMMOTH_MOVE	MAMMOTH_NEUTRAL	2	80 * _2X	0	0	0	0	0	0	PO_C21_N0	4	8 * _2X	-8 * _2X	CASTLE_FROST	PO_C21_N0	20 * _2X	-12 * _2X	PO_C21_N0	-8 * _2X	-16 * _2X	0	0
194	ENEMY_MACHINE_PURPLE	라이오너퍼플	CMF_MACHINE_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	80	120	300	0.7f	0.5f	2.5f	MACHINE_NEUTRAL	60 * 1	MACHINE_APPEAR	MACHINE_LASER_SIDE	MACHINE_NEUTRAL	MACHINE_NEUTRAL	1	88 * _2X	MACHINE_APPEAR	MACHINE_LASER_CENTER	MACHINE_NEUTRAL	MACHINE_NEUTRAL	1	88 * _2X	0	0	0	0	0	0	PO_C25_W0_L	1	0 * _2X	8 * _2X	CASTLE_THUNDER	PO_C25_W0_L	0 * _2X	8 * _2X	PO_C25_W0_L	-8 * _2X	-16 * _2X	0	-TSIZE
195	ENEMY_ANGEL_PURPLE	호루스퍼플	CMF_ANGEL_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	50	120	100	0.6f	0.4f	2.5f	ANGEL_NEUTRAL	60 * 1	ANGEL_MOVE	ANGEL_SHOT	ANGEL_MOVE	ANGEL_NEUTRAL	1	80 * _2X	ANGEL_MOVE	ANGEL_ATTACK	ANGEL_MOVE	ANGEL_NEUTRAL	1	80 * _2X	ANGEL_MOVE	ANGEL_DASHATTACK	ANGEL_MOVE	ANGEL_NEUTRAL	1	40 * _2X	PO_C37_N0	4	0 * _2X	-36 * _2X	CASTLE_LIGHT	PO_C37_N0	0 * _2X	-52 * _2X	PO_C37_N0	-8 * _2X	-56 * _2X	0	0
196	ENEMY_KIMERA_PURPLE	마도합성수퍼플	CMF_KIMERA_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	120	120	200	0.8f	0.6f	2.5f	KIMERA_NEUTRAL	60 * 1	KIMERA_MOVE	KIMERA_FIRESHOT	KIMERA_MOVE	KIMERA_NEUTRAL	1	80 * _2X	KIMERA_MOVE	KIMERA_ICESHOT	KIMERA_MOVE	KIMERA_NEUTRAL	1	80 * _2X	KIMERA_MOVE	KIMERA_SPINED	KIMERA_MOVE	KIMERA_NEUTRAL	2	40 * _2X	PO_C34_N0	4	0 * _2X	0 * _2X	CASTLE_SWAMP	PO_C34_N0	24 * _2X	-16 * _2X	PO_C34_N0	-8 * _2X	-16 * _2X	0	0
197	ENEMY_SHIP_PURPLE	고대의 방주퍼플	CMF_SHIP_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 7	30	150	200	0.5f	0.3f	2.5f	SHIP_NEUTRAL	60 * 1	SHIP_NEUTRAL	SHIP_LASER	SHIP_NEUTRAL	SHIP_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C28_N0	4	40 * _2X	-32 * _2X	CASTLE_GOLEMVALLEY	PO_C28_N0	56 * _2X	-48 * _2X	PO_C28_N0	-8 * _2X	-16 * _2X	0	2 * TSIZE
198	ENEMY_FOGRA_PURPLE	아리만퍼플	CMF_FOGRA_PURPLE	STAR1	FOGRAMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	150	150	300	0.4f	0.2f	1.8f	FOGRA_NEUTRAL	60 * 1	FOGRA_MOVE	FOGRA_LASER	FOGRA_MOVE	FOGRA_NEUTRAL	1	24 * _2X	FOGRA_OPENEYE	FOGRA_BULLET	FOGRA_CLOSEEYE	FOGRA_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C40_OPENEYE0	7	0 * _2X	-8 * _2X	CASTLE_DARKNESS	PO_C40_OPENEYE6	0 * _2X	-100 * _2X	PO_C40_CIRCLE3	-8 * _2X	8 * _2X	0	4 * TSIZE
199	ENEMY_BAHAMUT_PURPLE	티어맷퍼플	CMF_BAHAMUT_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	200	300	0.5f	0.3f	2.0f	BAHAMUT_EVENT	60 * 1	BAHAMUT_EVENT	BAHAMUT_EVENT	BAHAMUT_EVENT	BAHAMUT_EVENT	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C43_EVENT0	4	40 * _2X	-56 * _2X	CASTLE_DRAGON	PO_C43_EVENT0	52 * _2X	-64 * _2X	PO_C43_EVENT0	52 * _2X	-76 * _2X	0	0
